Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"M01",Absolute Quantification,"ABS","14917",Ch1Unknown,"NDP c.163_C",,17.4,ddPCR Supermix for Probes (no dUTP),,18.1,16.9,18,16.9,3496,233974,65,3431,3401,230573,0.0713,237470,,,,,,,,1.009,1.06,0.95,1.056,0.961,50.2,51.5,49,51.4,49,1,1,,,,,"","(A01,B01,C01,D01,E01,F01,G01,H01,A02,B02,C02,D02)",17.81,17.15,17.74,17.15,,,,,1.033,0.974,1.033,0.985,50.9,49.6,50.8,49.6,
"M02",Absolute Quantification,"ABS","C201",Ch1Unknown,"NDP c.163_C",,0.08,ddPCR Supermix for Probes (no dUTP),,0.19,-0.02,0.19,0.02,4,59621,4,0,6927,52694,0.0789,59625,,,,,,,,0.0005,,,0.0011,0,0.05,,,0.11,0,1,1,,,,,"","(A03,B03,H02)",0.126,0.027,0.126,0.045,,,,,,,0.00082,0.00027,,,0.082,0.027,
"M03",Absolute Quantification,"ABS","NTC",Ch1Unknown,"NDP c.163_C",,0,ddPCR Supermix for Probes (no dUTP),,0.057,0,0.057,0,0,61972,0,0,0,61972,0,61972,,,,,,,,0,,,0,0,0,,,0,0,1,1,,,,,"","(C03,D03,E03)",0.026,0,0.026,0,,,,,,,0,0,,,0,0,
"M04",Absolute Quantification,"ABS","18G10694",Ch1Unknown,"NDP c.163_C",,188,ddPCR Supermix for Probes (no dUTP),,192.7,183.4,192.7,183.4,6347,36626,944,5403,5616,31010,0,42973,,,,,,,,0.965,0.998,0.931,0.998,0.931,49.1,50,48.2,50,48.2,1,1,,,,,"","(E02,G02)",190.4,185.7,190.4,185.7,,,,,0.982,0.948,0.982,0.948,49.54,48.66,49.54,48.66,
"M01",Absolute Quantification,"ABS","14917",Ch2Unknown,"NDP c.163_T",,17.3,ddPCR Supermix for Probes (no dUTP),,18,16.5,17.9,16.7,3466,234004,65,3431,3401,230573,0.0713,237470,,,,,,,,1.009,1.06,0.95,1.056,0.961,50.2,51.5,49,51.4,49,1,1,,,,,"","(A01,B01,C01,D01,E01,F01,G01,H01,A02,B02,C02,D02)",17.66,16.9,17.59,17,,,,,1.033,0.974,1.033,0.985,50.9,49.6,50.8,49.6,
"M02",Absolute Quantification,"ABS","C201",Ch2Unknown,"NDP c.163_T",,145.4,ddPCR Supermix for Probes (no dUTP),,148.8,142,148.8,142,6931,52694,4,0,6927,52694,0.0789,59625,,,,,,,,0.0005,,,0.0011,0,0.05,,,0.11,0,1,1,,,,,"","(A03,B03,H02)",147.1,143.6,147.1,143.6,,,,,,,0.00082,0.00027,,,0.082,0.027,
"M03",Absolute Quantification,"ABS","NTC",Ch2Unknown,"NDP c.163_T",,0,ddPCR Supermix for Probes (no dUTP),,0.057,0,0.057,0,0,61972,0,0,0,61972,0,61972,,,,,,,,0,,,0,0,0,,,0,0,1,1,,,,,"","(C03,D03,E03)",0.026,0,0.026,0,,,,,,,0,0,,,0,0,
"M04",Absolute Quantification,"ABS","18G10694",Ch2Unknown,"NDP c.163_T",,194.9,ddPCR Supermix for Probes (no dUTP),,199.6,190.2,199.6,190.2,6560,36413,944,5403,5616,31010,0,42973,,,,,,,,0.965,0.998,0.931,0.998,0.931,49.1,50,48.2,50,48.2,1,1,,,,,"","(E02,G02)",197.3,192.5,197.3,192.5,,,,,0.982,0.948,0.982,0.948,49.54,48.66,49.54,48.66,
"A01",Absolute Quantification,"ABS","14917",Ch1Unknown,"NDP c.163_C","Manual",17.5,ddPCR Supermix for Probes (no dUTP),350,,,19.5,15.6,310,20675,8,302,323,20352,0.18,20985,,,,,,,,0.94,,,1.08,0.79,48.3,,,52.2,44.5,1,1,2986,8054.7,833.15,939.83,"",,,,18.5,16.5,,,,,,,1.01,0.86,,,50.3,46.4,
"B01",Absolute Quantification,"ABS","14917",Ch1Unknown,"NDP c.163_C","Manual",17.8,ddPCR Supermix for Probes (no dUTP),356,,,19.9,15.7,280,18385,6,274,266,18119,0.125,18665,,,,,,,,1.03,,,1.2,0.86,50.7,,,54.9,46.6,1,1,2986,7996.3,825.16,932.74,"",,,,18.8,16.7,,,,,,,1.12,0.94,,,52.9,48.6,
