Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"M01",Absolute Quantification,"ABS","30063",Ch1Unknown,"HbS",,25.1,ddPCR Supermix for Probes (no dUTP),,26.4,23.9,25.8,24.5,5818,269349,138,5680,6145,263204,0.023,275167,,,,,,,,0.925,0.969,0.875,0.958,0.892,48.1,49.3,46.8,48.9,47.2,1,1,,,,,"","(A01,B01,C01,D01,E01,F01,G01,H01,A02,B02,C02,D02)",25.8,24.5,25.47,24.81,,,,,0.946,0.898,0.942,0.908,48.7,47.4,48.51,47.6,
"M02",Absolute Quantification,"ABS","21RG-103G0117",Ch1Unknown,"HbS",,97.1,ddPCR Supermix for Probes (no dUTP),,99.6,94.5,99.6,94.5,5458,63468,466,4992,5216,58252,0.324,68926,,,,,,,,0.959,1.005,0.911,0.995,0.923,49,50.2,47.7,49.9,48,1,1,,,,,"","(A03,B03,C03)",98.4,95.7,98.4,95.7,,,,,0.982,0.934,0.977,0.941,49.6,48.3,49.42,48.48,
"M03",Absolute Quantification,"ABS","30228",Ch1Unknown,"HbS",,7.75,ddPCR Supermix for Probes (no dUTP),,8.3,7.1,8.13,7.37,1629,246494,13,1616,1616,244878,0.0111,248123,,,,,,,,1,1.07,0.92,1.07,0.93,50,51.7,48.3,51.7,48.3,1,1,,,,,"","(A04,B04,C04,D03,D04,E03,E04,F03,F04,G03,H03)",8.03,7.41,7.94,7.56,,,,,1.035,0.95,1.035,0.965,50.9,49.1,50.9,49.1,
"M04",Absolute Quantification,"ABS","21RG-103G0061",Ch1Unknown,"HbS",,101.3,ddPCR Supermix for Probes (no dUTP),,108,94,103.9,98.6,5575,62021,427,5148,5120,56901,0,67596,,,,,,,,1.005,1.06,0.95,1.043,0.968,50.1,51.5,48.7,51.1,49.2,1,1,,,,,"","(A05,B05,H04)",104.6,97.7,102.6,99.9,,,,,1.033,0.975,1.024,0.986,50.8,49.4,50.61,49.66,
"M05",Absolute Quantification,"ABS","20874",Ch1Unknown,"HbS",,16.8,ddPCR Supermix for Probes (no dUTP),,17.6,16,17.3,16.2,3499,243391,55,3444,3326,240065,0.0347,246890,,,,,,,,1.035,1.1,0.96,1.084,0.986,50.9,52.6,49.1,52,49.7,1,1,,,,,"","(A06,B06,C06,D06,E06,F05,F06,G05,G06,H05,H06)",17.19,16.35,17.08,16.51,,,,,1.067,0.992,1.06,1.01,51.8,49.9,51.5,50.3,
"M06",Absolute Quantification,"ABS","30230",Ch1Unknown,"HbS",,21.5,ddPCR Supermix for Probes (no dUTP),,22.7,20.3,22.2,20.9,4401,238224,92,4309,4315,233909,0.0607,242625,,,,,,,,0.999,1.04,0.949,1.04,0.957,50,51,48.9,51,48.9,1,1,,,,,"","(A08,A09,B08,B09,C08,D08,E08,F08,G08,H07,H08)",22.1,20.9,21.86,21.21,,,,,1.02,0.97,1.02,0.977,50.5,49.4,50.5,49.4,
"M07",Absolute Quantification,"ABS","21RG-103G0122",Ch1Unknown,"HbS",,107.8,ddPCR Supermix for Probes (no dUTP),,111,104.6,110.5,105,5855,61034,548,5307,5519,55515,0.359,66889,,,,,,,,0.963,0.998,0.928,0.998,0.929,49.1,50,48.2,50,48.2,1,1,,,,,"","(A10,G09,H09)",109.5,106.2,109.2,106.4,,,,,0.981,0.945,0.981,0.946,49.53,48.61,49.53,48.61,
"M08",Absolute Quantification,"ABS","21RG-103G0118",Ch1Unknown,"HbS",,115.5,ddPCR Supermix for Probes (no dUTP),,119.4,111.9,118.4,112.6,6069,58842,515,5554,5470,53372,0,64911,,,,,,,,1.015,1.051,0.978,1.051,0.979,50.4,51.3,49.5,51.3,49.5,1,1,,,,,"","(B07,C07,D07)",117.5,113.7,117,114,,,,,1.033,0.995,1.033,0.996,50.82,49.91,50.82,49.91,
"M09",Absolute Quantification,"ABS","NTC",Ch1Unknown,"HbS",,0,ddPCR Supermix for Probes (no dUTP),,0.031,0,0.031,0,0,112054,0,0,0,112054,0,112054,,,,,,,,0,,,0,0,0,,,0,0,1,1,,,,,"","(B10,C10,D10,E10,F10)",0.014,0,0.014,0,,,,,,,0,0,,,0,0,
"M10",Absolute Quantification,"ABS","21RG-103G0062",Ch1Unknown,"HbS",,115.2,ddPCR Supermix for Probes (no dUTP),,118.1,112.4,118.1,112.4,6293,61165,650,5643,5741,55424,1.14,67458,,,,,,,,0.984,1.018,0.949,1.018,0.95,49.6,50.5,48.7,50.5,48.7,1,1,,,,,"","(C05,D05,E05)",116.7,113.8,116.7,113.8,,,,,1.001,0.966,1.001,0.966,50.04,49.15,50.04,49.15,
