Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"M01",Absolute Quantification,"ABS","30215",Ch1Unknown,"HbS",,14.54,ddPCR Supermix for Probes (no dUTP),,14.99,14.09,14.99,14.09,4015,322949,43,3972,3935,319014,0,326964,,,,,,,,1.009,1.054,0.956,1.054,0.965,50.2,51.3,49.1,51.3,49.1,1,1,,,,,"","(A01,B01,C01,D01,E01,F01,G01,H01,A02,B02,C02,D02,E02,F02,G02)",14.77,14.31,14.77,14.31,,,,,1.032,0.978,1.032,0.987,50.8,49.7,50.8,49.7,
"M02",Absolute Quantification,"ABS","30203",Ch1Unknown,"HbS",,16.86,ddPCR Supermix for Probes (no dUTP),,17.4,16.3,17.35,16.37,4577,317045,64,4513,4562,312483,0,321622,,,,,,,,0.989,1.03,0.932,1.03,0.949,49.7,51,48.5,50.8,48.7,1,1,,,,,"","(G04,H04,A05,B05,C05,D05,E05,F05,G05,H05,A06,B06,C06,D06,E06)",17.14,16.59,17.11,16.61,,,,,1.01,0.956,1.01,0.969,50.4,49.1,50.3,49.2,
"M03",Absolute Quantification,"ABS","21RG-138G0159",Ch1Unknown,"HbS",,158.9,ddPCR Supermix for Probes (no dUTP),,167,151,162.3,155.5,8528,58981,1029,7499,7577,51404,0,67509,,,,,,,,0.99,1.02,0.96,1.02,0.961,49.8,50.5,49,50.5,49,1,1,,,,,"","(E08,F08,G08)",162.8,155,160.6,157.2,,,,,1.005,0.975,1.005,0.975,50.14,49.37,50.14,49.37,
"M04",Absolute Quantification,"ABS","21RG-120G0072",Ch1Unknown,"HbS",,288.3,ddPCR Supermix for Probes (no dUTP),,297,280,293,283.6,14635,52704,0,14635,0,52704,0,67339,,,,,,,,1000000,,,1000000,0,100,,,100.009,99.991,1,1,,,,,"","(H08,A09,B09)",292.5,283.8,290.7,285.9,,,,,,,1000000,0,,,100.0042,99.9959,
"M05",Absolute Quantification,"ABS","21RG-138G0155",Ch1Unknown,"HbS",,151.7,ddPCR Supermix for Probes (no dUTP),,159,145,155,148.4,7993,58073,922,7071,6978,51095,0,66066,,,,,,,,1.013,1.044,0.981,1.044,0.981,50.3,51.1,49.5,51.1,49.5,1,1,,,,,"","(C09,D09,E09)",155.5,148.4,153.4,150,,,,,1.029,0.996,1.029,0.996,50.71,49.92,50.71,49.92,
"M06",Absolute Quantification,"ABS","21RG-120G0081",Ch1Unknown,"HbS",,146.3,ddPCR Supermix for Probes (no dUTP),,155,137,149.6,143.1,7947,59999,939,7008,7210,52789,0,67946,,,,,,,,0.974,1.02,0.92,1.004,0.943,49.3,50.6,48,50.1,48.6,1,1,,,,,"","(F09,G09,H09)",151,141.7,148,144.7,,,,,0.999,0.947,0.989,0.958,50,48.7,49.73,48.94,
"M07",Absolute Quantification,"ABS","19RG-220G0191",Ch1Unknown,"HbS",,822,ddPCR Supermix for Probes (no dUTP),,870,770,830,813,34436,34084,0,34436,0,34084,0,68520,,,,,,,,1000000,,,1000000,0,100,,,100.0031,99.9969,1,1,,,,,"","(A10,B10,C10)",848,796,826.1,817,,,,,,,1000000,0,,,100.0014,99.9986,
"M08",Absolute Quantification,"ABS","19RG-220G0193",Ch1Unknown,"HbS",,0,ddPCR Supermix for Probes (no dUTP),,0.051,0,0.051,0,0,68835,0,0,32927,35908,0,68835,,,,,,,,0,,,0,0,0,,,0.0033,0,1,1,,,,,"","(D10,E10,F10)",0.023,0,0.023,0,,,,,,,0,0,,,0.0015,0,
"M09",Absolute Quantification,"ABS","19RG-220G0190",Ch1Unknown,"HbS",,352,ddPCR Supermix for Probes (no dUTP),,358,346,357,346,17100,49103,4459,12641,12872,36231,0,66203,,,,,,,,0.984,1.005,0.963,1.005,0.964,49.6,50.1,49.1,50.1,49.1,1,1,,,,,"","(G10,H10,A11)",354.8,348.5,354.2,348.8,,,,,0.995,0.974,0.995,0.974,49.88,49.34,49.88,49.34,
"M10",Absolute Quantification,"ABS","NTC",Ch1Unknown,"HbS",,0.018,ddPCR Supermix for Probes (no dUTP),,0.09,-0.02,0.085,0.001,1,65880,1,0,1,65879,0.0179,65881,,,,,,,,0.5,,,1.9,0,33,,,96,0,1,1,,,,,"","(B11,C11,D11)",0.044,0,0.044,0.005,,,,,,,1.2,0,,,63,4,
